bytes	mtime_epoch	mime	shape	category	lane	git_blob	blob_in_canonical	cited_in_canonical_records	inspection	path
278940	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	51d5273b37323f23196ff31b0569ec1b721d29fa	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINERvA_0_1O/p3f_pet_validation_Muon_Energy_MINERvA_0_1O.json.domain.json
278893	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	93c413b9b785e085076750bc7572ff93ef78128e	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleY_1_1O/p3f_pet_validation_BeamAngleY_1_1O.json.domain.json
278874	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	583c244d09fd3ce98dc6e933735e00ccb6177ead	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleX_1_1O/p3f_pet_validation_BeamAngleX_1_1O.json.domain.json
277719	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	0976968cb9e5238f2c4a1e346d1fe6679273bb8d	False			nd-unfolding/p3f_pet_fullevent/work/MuonResolution_1_1O/p3f_pet_validation_MuonResolution_1_1O.json.domain.json
276474	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	35fc1022cad67991e8030bd5d40e6eebc1d81bf9	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINOS_0_1O/p3f_pet_validation_Muon_Energy_MINOS_0_1O.json.domain.json
203381	1786035047	text/plain	JSON	receipt/manifest/provenance	standard P4	51209c1e3a0c6e83d15f3fd70f8681866803fe89	True			nd-unfolding/active_universe_5d/fps/preflight/p3s_fps_manifest_historical.json
188000	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	a7e38e1c9349ec47f498652a2c00a2f5e34caf47	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINOS_1_1B/p3f_pet_validation_Muon_Energy_MINOS_1_1B.json.domain.json
186753	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	d5c645af642d81904649621f48d38e9eae030dec	False			nd-unfolding/p3f_pet_fullevent/work/MuonResolution_0_1B/p3f_pet_validation_MuonResolution_0_1B.json.domain.json
186393	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	40186ccd171262e327aff782fa07a42ce1e6fc64	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINERvA_0_1B/p3f_pet_validation_Muon_Energy_MINERvA_0_1B.json.domain.json
186379	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	e4c514bf5ef52290a16be08f32f3c60d86327c68	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleY_0_1B/p3f_pet_validation_BeamAngleY_0_1B.json.domain.json
186373	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	8ebe8fd698298858555b8609b99e6dc119c18b91	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINERvA_1_1B/p3f_pet_validation_Muon_Energy_MINERvA_1_1B.json.domain.json
186313	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	1a4b9755f9ef48942cb20890d3ecbd02f1798d60	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleX_0_1B/p3f_pet_validation_BeamAngleX_0_1B.json.domain.json
185978	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	1685228a568b397167e413a455e0859dba3bcd9a	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleY_1_1B/p3f_pet_validation_BeamAngleY_1_1B.json.domain.json
185924	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	be6a2b2563b74c43104760c81be995d95b3edae1	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleX_1_1B/p3f_pet_validation_BeamAngleX_1_1B.json.domain.json
185561	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	a6a7d54843717b75f6b5cbb05b1a954a4210de78	False			nd-unfolding/p3f_pet_fullevent/work/MuonResolution_1_1B/p3f_pet_validation_MuonResolution_1_1B.json.domain.json
183199	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	41b8db9d546902f2f1f1b7d516715017fda5875e	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINOS_0_1B/p3f_pet_validation_Muon_Energy_MINOS_0_1B.json.domain.json
155642	1786454989	text/plain	JSONL	receipt/manifest/provenance	orchestration	82146626e56281c916bbd70f14c5546ffdc58af4	False			docs/orchestration/runs/standard-p4-verifier/20260811T132822Z-send-aba63eb3.jsonl
141729	1786283073	text/plain	JSON	receipt/manifest/provenance	standard P4	dd43c0e8b224dbdba3120394e4835be06918b63f	False			nd-unfolding/active_universe_5d/standard/p3s_standard_manifest.json
118455	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	c0b01d64b2e13f0194dec9e785c96c8d7a2e9eb1	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINOS_1_1L/p3f_pet_validation_Muon_Energy_MINOS_1_1L.json.domain.json
117581	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	99dc57c8322a399bf92bf02291cac94f09c34f46	False			nd-unfolding/p3f_pet_fullevent/work/MuonResolution_0_1L/p3f_pet_validation_MuonResolution_0_1L.json.domain.json
117242	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	c0ec4e43a49e1469a1aa62f6ca1c86a540bb7427	False			nd-unfolding/p3f_pet_fullevent/work/MuonResolution_1_1L/p3f_pet_validation_MuonResolution_1_1L.json.domain.json
117227	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	bd2d670ee7fd7f9e0132214facf1d7523cbc4b23	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINERvA_1_1L/p3f_pet_validation_Muon_Energy_MINERvA_1_1L.json.domain.json
117222	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	b54f3f45f8a05fe989307abe882bd35b2aad653c	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINOS_0_1L/p3f_pet_validation_Muon_Energy_MINOS_0_1L.json.domain.json
117211	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	a8394a334cd15f612160073cb558786c699e21db	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleX_1_1L/p3f_pet_validation_BeamAngleX_1_1L.json.domain.json
117211	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	8e4921bb3d871e39d588749d0044aec52543eb2c	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleY_1_1L/p3f_pet_validation_BeamAngleY_1_1L.json.domain.json
117210	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	3bf67b7dde34f54890638f716e105ab601029062	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleY_0_1L/p3f_pet_validation_BeamAngleY_0_1L.json.domain.json
117174	1786035048	text/plain	JSON	receipt/manifest/provenance	PET (C)	1a5e6a44273ddc92cb486e651ae48cfdc1b6c594	False			nd-unfolding/p3f_pet_fullevent/work/Muon_Energy_MINERvA_0_1L/p3f_pet_validation_Muon_Energy_MINERvA_0_1L.json.domain.json
117162	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	18a5dbba64bbe845374f0e30255ac476282433bf	False			nd-unfolding/p3f_pet_fullevent/work/BeamAngleX_0_1L/p3f_pet_validation_BeamAngleX_0_1L.json.domain.json
72139	1786493146	text/plain	JSON	receipt/manifest/provenance	PET (C)	ffe79e76b4cde35e570512773149bad46e7b9740	False			nd-unfolding/p3f_pet_fullevent/HPSS_ARCHIVE_MANIFEST.slurm-56692312.json
67093	1786488456	text/plain	JSON	receipt/manifest/provenance	5D UQ (B)	b8477b706bfc53e82b585c3e9a35807b939180fc	True			nd-unfolding/uq_5d/receipt_construction_contract_5d.json
35607	1786083927	text/plain	JSON	receipt/manifest/provenance	products	7995a7c7cfff2f911a641b8d47681a1659fe1f62	False			nd-unfolding/products/pet/b1_closure/closure_b1_rate_injection_scan32_measured_N240k_niter5_seeds23plus.json
35511	1786035048	text/plain	JSON	receipt/manifest/provenance	products	45c08b5c774d7e7ec500e5144769319bf3ab16c7	False			nd-unfolding/products/pet/b1_closure/closure_b1_rate_injection_scan32_measured.json
35163	1786446782	text/plain	JSON	receipt/manifest/provenance	PET (C)	74d17c9d461140c40181be2a930c70686ff20483	False			nd-unfolding/pet/annealed_shape_validation/NONQUOTABLE-DIAGNOSTIC.POWERED_CLOSURE_ANNEALED.slurm-56626305.json
35155	1786435000	text/plain	JSON	receipt/manifest/provenance	PET (C)	c27a419f89e5447975166f8301a902de9d26bfa0	False			nd-unfolding/pet/annealed_shape_validation/NONQUOTABLE-DIAGNOSTIC.POWERED_CLOSURE_ANNEALED.slurm-56611837.json
34196	1786035048	text/plain	JSON	receipt/manifest/provenance	products	df0779f01878c78a02cb828224243cf6b94a46c0	False			nd-unfolding/products/pet/b1_closure/closure_b1_rate_injection_scan32.json
32442	1786137009	text/plain	JSON	receipt/manifest/provenance	PET (C)	beeafb4ff814bfb76cb6ef8ea0f94dcad5aea91a	False			nd-unfolding/pet/powered_closure/underfit_probe/POWERED_CLOSURE_PROBE_REPORT.probe-ep32-slurm-56431651.json
32433	1786084180	text/plain	JSON	receipt/manifest/provenance	PET (C)	6bf65076e3f3a4a4dac635f49c76ef18664e1ce4	False			nd-unfolding/pet/powered_closure/underfit_probe/POWERED_CLOSURE_PROBE_REPORT.probe-ep16-slurm-56431650.json
32269	1786076839	text/plain	JSON	receipt/manifest/provenance	PET (C)	0c9f2a482d165b5121ff2ef2457c410857f38146	False			nd-unfolding/pet/powered_closure/underfit_probe/POWERED_CLOSURE_PROBE_REPORT.probe-ctl8-slurm-56431649.json
25363	1786336403	text/plain	JSON	receipt/manifest/provenance	PET (C)	eb8c9ce3d944043773850774786672fe02058fc2	True			nd-unfolding/pet/annealed_shape_validation/NONQUOTABLE-DIAGNOSTIC.PREFLIGHT.slurm-56547490.json
25363	1786428001	text/plain	JSON	receipt/manifest/provenance	PET (C)	eb8c9ce3d944043773850774786672fe02058fc2	True			nd-unfolding/pet/annealed_shape_validation/NONQUOTABLE-DIAGNOSTIC.PREFLIGHT.slurm-56611837.json
25363	1786439813	text/plain	JSON	receipt/manifest/provenance	PET (C)	eb8c9ce3d944043773850774786672fe02058fc2	True			nd-unfolding/pet/annealed_shape_validation/NONQUOTABLE-DIAGNOSTIC.PREFLIGHT.slurm-56626305.json
25363	1786069807	text/plain	JSON	receipt/manifest/provenance	PET (C)	eb8c9ce3d944043773850774786672fe02058fc2	True			nd-unfolding/pet/powered_closure/underfit_probe/POWERED_PROBE_PREFLIGHT.probe-ctl8-slurm-56431649.json
25363	1786070822	text/plain	JSON	receipt/manifest/provenance	PET (C)	eb8c9ce3d944043773850774786672fe02058fc2	True			nd-unfolding/pet/powered_closure/underfit_probe/POWERED_PROBE_PREFLIGHT.probe-ep16-slurm-56431650.json
25363	1786110785	text/plain	JSON	receipt/manifest/provenance	PET (C)	eb8c9ce3d944043773850774786672fe02058fc2	True			nd-unfolding/pet/powered_closure/underfit_probe/POWERED_PROBE_PREFLIGHT.probe-ep32-slurm-56431651.json
22796	1786035047	text/x-diff	CODE	human-authored source/config/doc	unassigned	6b3515b0aaed814f58e3071e7348b9b5dab51624	False	2		diff.txt
21197	1786451374	text/x-python	CODE	human-authored source/config/doc	unassigned	3f0a9e951fc2859649e90dd278e25eb52f510d6b	True			2d-unfolding/receipt_model_chi2_2d.py
17803	1786064533	text/plain	JSON	receipt/manifest/provenance	products	a90444aa32f29aeca4164b3c6043b133bed7e295	False			nd-unfolding/products/pet/b1_closure/closure_b1_rate_injection_scan16_measured_N240k_niter5.json
13495	1786488378	text/x-python	CODE	human-authored source/config/doc	unassigned	fc8616847a9d05a7f185a48eac7b5ef5748032fe	True			nd-unfolding/receipt_construction_contract_5d.py
12765	1786451382	text/plain	JSON	receipt/manifest/provenance	unassigned	30565316b38cedd7d0a857f9f98ac36cbb057b49	True			2d-unfolding/receipt_model_chi2_2d.json
12706	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	25a4eabbf38580a0afd3471191bce96cdcd07ba1	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1P.json
12706	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	be100a137361785da395da4c8f8b847cabaef442	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1P.json
12659	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	1a708ba53d322b218060f2c820858a696cb50c41	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_0_1P.json
12659	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	df2670342d140681382d78488d25ce7e48956349	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_1_1P.json
12637	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	eb4962e054ecd0f0e65b7499009ea159aa908792	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1E.json
12637	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	aa0b124f34f2d226050bc318fa678b787a80fada	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1E.json
12632	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	2cee5f1f25b0895a4c750686f56aa6b34699d2eb	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1D.json
12632	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	6177e7344826cabdc5897f23c10bfcc38915ffab	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1F.json
12632	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	89bc499f36feb052d1b9623ca9194869ec44a646	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1D.json
12632	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	4fe47819520ddbd45712b82e17e1f32080167345	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1F.json
12590	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	0a167d3cfca2c4f8fa4d57ca01d1d46411b70b4b	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_0_1E.json
12590	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	e763a3ddecb9cdeaaac400d2950e0b287f193dd2	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_1_1E.json
12586	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	579fad3003322c3e0ba8cb5d4da206dbf0ffac40	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_MuonResolution_0_1P.json
12586	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	99a754d0b6510d930dd14d6b717fd6bfb7d78ea0	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_MuonResolution_1_1P.json
12585	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	3304c90ad074e4b7ef7acb389eb088a876ff3722	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_0_1F.json
12585	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	bdb485797c138d23251cad6ca814480749af1a58	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_1_1D.json
12585	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	df294152cb2f2c76b003c1c9eedc5605e5e0c0b8	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_1_1F.json
12584	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	20bb20831bd232a105aa43fc4923925043118335	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_0_1D.json
12541	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	37438e494e3ceab58da8228fda2501a31a1ff06f	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1M.json
12541	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	8d4325a4d44008b29884efb1f0cfa3e97bcba6f3	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1M.json
12539	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	f6e2babe5da3d403da5c03baf2957801e46c3e29	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1A.json
12539	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	39e110fd50d1d34f566aecf5492598f0a79aea6e	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1G.json
12539	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	03e581aeeacce37d7b164db846709406c077452a	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1N.json
12539	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	26b8faf2e69aac5fff038f99f43f867527900eeb	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1A.json
12539	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	9d8abd0e228085fab0a89aa247553c05b996c53e	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1G.json
12539	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	dd8ee32cf03811921d25057670903b98348b55a7	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1N.json
12531	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	5477afdc0cc7cb47dc04624efef12838db0edbf8	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1O.json
12531	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	ec41d7ec9c220ff572408d0cccf5a2203c5a46da	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1O.json
12529	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	fc6f26686a8f201be76d2460c9734459ac7d2d29	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1C.json
12529	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	e0f4024873f85d90e1e0a678ad5b9ad32aacf9d8	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1C.json
12527	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	97a26ed77ffb71c65e08f4bd42c436651fb5da48	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1B.json
12527	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	346bd996ec05dc078ce2c5b65475a17189d3c562	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1B.json
12519	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	f25a1a137f9441af0e8da6ccf17d09c18322fc7d	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_0_1L.json
12519	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	13d31adde397f35eb3e06e5df1405522cadf4836	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINERvA_1_1L.json
12517	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	f386e96efe00994dd1b522b4255088b1fc823d12	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_MuonResolution_0_1E.json
12517	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	b84493b8ecb19cbd93a182c72dc550a2de8a0959	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_MuonResolution_1_1E.json
12512	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	6fe3d1e02c448ad04b396239043899d5c1e98cb4	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_MuonResolution_0_1D.json
12512	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	f46c8a45002b73ab91c2f835b748ba245dda07f5	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_MuonResolution_0_1F.json
12512	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	c9f5acb51d17544ab643b6365dcb12e0bcc18fcf	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_MuonResolution_1_1D.json
12512	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	324a7046163b10c433190662aeb5611985888290	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_MuonResolution_1_1F.json
12499	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	897ea68096857a69e9c2ce2f13079d90ecf1e1b7	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_BeamAngleX_0_1P.json
12499	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	ea80255ceb23567f4edc8f23902dafc3bee28b09	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_BeamAngleX_1_1P.json
12499	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	2225a5c4f4083e009ad540e6753a60c778b7b1c2	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_BeamAngleY_1_1P.json
12496	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	9bd96510ba54ccd9de4121aba9eee1ca4a3f13aa	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_BeamAngleY_0_1P.json
12494	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	b01aa9d6792e7dcbdc7b2eddd1e3e386860eab2c	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_0_1M.json
12494	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	65836a61b88da2c7ec9dd036f22719e6c14c5568	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_1_1M.json
12492	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	16e36502df8fb3c529b4d70cc6561100572c92e3	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_0_1G.json
12492	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	c840acd28307443e512a17f1f5163e4955a51ba9	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_0_1N.json
12492	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	19c30bc996d83a7ef5122415f4a5f326295cecbc	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_1_1A.json
12492	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	3cd4c3c99b8d65701fcb5b7de68907553d67ae6c	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_1_1G.json
12492	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	9818da62a597a29cc2061cf3da5b58c4972042d0	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_1_1N.json
12491	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	137c327eb32219ed4de1a1d2393cef0d84ec843c	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_0_1A.json
12484	1786035047	text/plain	JSON	receipt/manifest/provenance	PET (C)	e5a19bcc7476ab5bac040f80d6d84a5c3512cc76	False			nd-unfolding/p3f_pet_fullevent/final/P3F_PET_receipt_Muon_Energy_MINOS_0_1O.json
